timestamp,sensor,tempC,pressure_hPa,humidity_pct,alt_m
1885.413153,1,24.08,949.21,546.91
1885.413153,2,24.11,949.21,547.13
1885.478322,1,24.07,949.21,546.91
1885.478322,2,24.12,949.26,547.51
1885.543235,1,24.08,949.25,546.91
1885.543235,2,24.11,949.26,546.96
1885.608320,1,24.08,949.23,547.22
1885.608320,2,24.12,949.24,547.36
1885.673379,1,24.08,949.25,547.15
1885.673379,2,24.12,949.24,547.53
1885.738375,1,24.08,949.15,547.38
1885.738375,2,24.11,949.21,547.06
1885.803365,1,24.08,949.22,546.91
1885.803365,2,24.11,949.29,547.13
1885.868350,1,24.08,949.17,547.92
1885.868350,2,24.11,949.17,547.36
1885.933367,1,24.08,949.17,547.32
1885.933367,2,24.11,949.26,547.13
1885.998412,1,24.07,949.20,547.22
1885.998412,2,24.11,949.21,547.20
1886.063396,1,24.07,949.19,547.62
1886.063396,2,24.11,949.20,546.82
1886.128438,1,24.08,949.18,547.15
1886.128438,2,24.12,949.29,547.60
1886.193426,1,24.09,949.26,547.69
1886.193426,2,24.12,949.21,547.44
1886.258304,1,24.08,949.22,547.15
1886.258304,2,24.11,949.21,547.06
1886.323365,1,24.08,949.18,547.38
1886.323365,2,24.12,949.23,547.29
1886.388383,1,24.07,949.19,547.85
1886.388383,2,24.12,949.26,546.73
1886.453367,1,24.08,949.15,546.91
1886.453367,2,24.11,949.23,546.82
1886.518353,1,24.08,949.18,547.85
1886.518353,2,24.11,949.24,547.29
1886.583395,1,24.07,949.26,547.38
1886.583395,2,24.11,949.23,546.96
1886.648342,1,24.08,949.23,547.55
1886.648342,2,24.12,949.26,547.44
1886.713357,1,24.07,949.23,547.15
1886.713357,2,24.11,949.26,547.74
1886.778256,1,24.07,949.25,547.55
1886.778256,2,24.11,949.26,547.20
1886.843237,1,24.08,949.22,547.45
1886.843237,2,24.12,949.24,547.36
1886.908255,1,24.08,949.21,547.85
1886.908255,2,24.12,949.25,546.96
1886.973150,1,24.08,949.18,547.38
1886.973150,2,24.11,949.22,547.44
1887.037910,1,24.08,949.20,546.84
1887.037910,2,24.12,949.26,546.89
1887.102802,1,24.08,949.25,547.69
1887.102802,2,24.11,949.26,547.60
1887.167782,1,24.08,949.17,547.38
1887.167782,2,24.12,949.28,547.51
1887.232811,1,24.08,949.23,547.38
1887.232811,2,24.12,949.23,547.13
1887.297658,1,24.08,949.20,547.32
1887.297658,2,24.11,949.18,547.13
1887.362560,1,24.09,949.22,547.55
1887.362560,2,24.11,949.21,547.67
1887.427569,1,24.08,949.21,547.62
1887.427569,2,24.11,949.21,547.13
1887.492596,1,24.08,949.23,547.62
1887.492596,2,24.11,949.21,547.13
1887.557546,1,24.09,949.24,546.91
1887.557546,2,24.12,949.28,547.27
1887.622597,1,24.08,949.23,546.91
1887.622597,2,24.12,949.26,547.29
1887.687659,1,24.08,949.23,547.69
1887.687659,2,24.12,949.23,546.89
1887.752595,1,24.09,949.18,547.32
1887.752595,2,24.11,949.21,547.29
1887.817515,1,24.08,949.26,547.38
1887.817515,2,24.12,949.26,546.82
1887.882474,1,24.07,949.26,547.38
1887.882474,2,24.11,949.21,547.53
1887.947494,1,24.08,949.22,547.25
1887.947494,2,24.12,949.26,547.13
1888.012411,1,24.08,949.22,547.22
1888.012411,2,24.11,949.24,547.13
1888.077428,1,24.08,949.26,547.15
1888.077428,2,24.12,949.21,547.29
1888.142475,1,24.08,949.25,547.25
1888.142475,2,24.12,949.23,547.44
1888.207498,1,24.08,949.23,547.01
1888.207498,2,24.11,949.25,547.29
1888.272503,1,24.08,949.22,547.62
1888.272503,2,24.11,949.19,547.06
1888.337404,1,24.08,949.23,547.38
1888.337404,2,24.12,949.24,547.53
1888.402438,1,24.09,949.23,547.25
1888.402438,2,24.12,949.26,547.29
1888.467403,1,24.07,949.26,547.62
1888.467403,2,24.13,949.26,547.29
1888.532368,1,24.08,949.19,547.01
1888.532368,2,24.11,949.26,547.29
1888.597387,1,24.08,949.21,547.62
1888.597387,2,24.11,949.27,547.36
1888.662361,1,24.08,949.21,547.62
1888.662361,2,24.11,949.24,547.13
1888.727358,1,24.08,949.24,547.45
1888.727358,2,24.12,949.26,547.13
1888.792533,1,24.08,949.24,547.01
1888.792533,2,24.12,949.29,547.36
1888.857524,1,24.08,949.27,547.48
1888.857524,2,24.12,949.25,547.06
1888.922593,1,24.08,949.23,546.84
1888.922593,2,24.11,949.22,547.60
1888.987515,1,24.09,949.23,547.38
1888.987515,2,24.12,949.26,547.06
1889.052555,1,24.09,949.21,547.08
1889.052555,2,24.12,949.26,547.13
1889.117573,1,24.07,949.23,547.32
1889.117573,2,24.11,949.15,547.22
1889.182616,1,24.08,949.21,547.45
1889.182616,2,24.11,949.23,547.13
1889.247669,1,24.08,949.26,547.32
1889.247669,2,24.12,949.23,546.89
1889.312558,1,24.08,949.21,547.79
1889.312558,2,24.12,949.21,547.22
1889.377519,1,24.09,949.27,547.48
1889.377519,2,24.12,949.25,546.82
1889.442576,1,24.09,949.24,547.08
1889.442576,2,24.12,949.17,547.13
1889.507509,1,24.08,949.22,547.08
1889.507509,2,24.12,949.25,547.60
1889.572568,1,24.09,949.24,547.38
1889.572568,2,24.12,949.23,546.73
1889.637650,1,24.08,949.25,547.08
1889.637650,2,24.11,949.19,547.67
1889.702683,1,24.08,949.22,547.62
1889.702683,2,24.11,949.23,546.65
1889.767675,1,24.08,949.22,547.32
1889.767675,2,24.12,949.24,546.96
1889.832655,1,24.08,949.18,547.35
1889.832655,2,24.12,949.21,547.51
1889.897700,1,24.09,949.19,547.32
1889.897700,2,24.11,949.26,547.06
1889.962793,1,24.08,949.26,547.32
1889.962793,2,24.12,949.22,547.13
1890.028195,1,24.08,949.28,547.48
1890.028195,2,24.12,949.30,546.99
1890.093104,1,24.09,949.24,547.85
1890.093104,2,24.12,949.23,546.82
1890.158159,1,24.08,949.21,546.78
1890.158159,2,24.12,949.22,546.82
1890.223189,1,24.08,949.23,547.85
1890.223189,2,24.11,949.24,546.89
1890.288095,1,24.08,949.27,547.08
1890.288095,2,24.11,949.29,547.60
1890.353074,1,24.08,949.24,547.38
1890.353074,2,24.11,949.27,547.06
1890.418036,1,24.08,949.22,547.38
1890.418036,2,24.12,949.16,547.67
1890.483079,1,24.08,949.22,547.01
1890.483079,2,24.12,949.19,546.89
1890.548034,1,24.09,949.26,547.62
1890.548034,2,24.12,949.28,547.13
1890.613095,1,24.09,949.28,547.32
1890.613095,2,24.11,949.25,547.06
1890.678093,1,24.08,949.26,548.02
1890.678093,2,24.12,949.26,547.36
1890.743099,1,24.08,949.23,547.79
1890.743099,2,24.11,949.24,546.89
1890.808036,1,24.08,949.19,546.91
1890.808036,2,24.12,949.26,547.60
1890.872924,1,24.08,949.22,547.25
1890.872924,2,24.11,949.22,547.06
1890.937826,1,24.08,949.22,547.85
1890.937826,2,24.11,949.26,547.13
1891.002786,1,24.08,949.22,547.32
1891.002786,2,24.11,949.26,547.36
1891.067426,1,24.08,949.28,546.84
1891.067426,2,24.12,949.24,546.58
1891.132477,1,24.10,949.19,547.48
1891.132477,2,24.11,949.24,547.22
1891.197460,1,24.08,949.21,547.08
1891.197460,2,24.11,949.24,547.22
1891.262498,1,24.09,949.30,547.25
1891.262498,2,24.12,949.19,547.06
1891.327508,1,24.08,949.18,547.38
1891.327508,2,24.11,949.29,547.13
1891.392473,1,24.08,949.22,547.62
1891.392473,2,24.12,949.26,547.06
1891.457445,1,24.09,949.17,547.25
1891.457445,2,24.12,949.28,547.53
1891.522374,1,24.08,949.16,547.15
1891.522374,2,24.12,949.24,546.99
1891.587360,1,24.09,949.29,547.08
1891.587360,2,24.12,949.24,546.96
1891.652386,1,24.08,949.20,547.55
1891.652386,2,24.12,949.26,546.89
1891.717426,1,24.08,949.28,546.61
1891.717426,2,24.12,949.33,546.82
